lower,upper,fortotals,habitat,round
02FV.Sicus ferrugineus,02FV.Sicus ferrugineus,1,,
02FV.Simulium sp,02FV.Simulium sp,1,,
02FV.Siphona geniculata,02FV.Siphona geniculata,1,,
02FV.Sitona puncticollis,02FV.Sitona puncticollis,1,,
02FV.Sphaerophoria menthastri,02FV.Sphaerophoria menthastri,1,,
02FV.Sphaerophoria rueppellii,02FV.Sphaerophoria rueppellii,1,,
02FV.Sphaerophoria scripta,02FV.Sphaerophoria scripta,1,,
02FV.Sphaerophoria sp,02FV.Sphaerophoria sp,1,,
02FV.Stenodiplosis sp,02FV.Stenodiplosis sp,1,,
02FV.Stenomalina sp,02FV.Stenomalina sp,1,,
02FV.Sussaba cognata,02FV.Sussaba cognata,1,,
02FV.Syritta pipiens,02FV.Syritta pipiens,1,,
02FV.Syrphus ribesii,02FV.Syrphus ribesii,1,,
02FV.Tenthredopsis nassata,02FV.Tenthredopsis nassata,1,,
02FV.Tersilochus sp,02FV.Tersilochus sp,1,,
02FV.Tetramesa sp,02FV.Tetramesa sp,1,,
02FV.Tetrastichinae sp,02FV.Tetrastichinae sp,1,,
02FV.Thaumatomyia glabra,02FV.Thaumatomyia glabra,1,,
02FV.Theroscopus sp,02FV.Theroscopus sp,1,,
02FV.Tiphia minuta,02FV.Tiphia minuta,1,,
02FV.Torymus sp,02FV.Torymus sp,1,,
02FV.Tricimba cincta,02FV.Tricimba cincta,1,,
02FV.Triphleba sp,02FV.Triphleba sp,1,,
02FV.Trybliographa erythrocera,02FV.Trybliographa erythrocera,1,,
02FV.Tytthaspis sedecimpunctata,02FV.Tytthaspis sedecimpunctata,1,,
02FV.Volucella bombylans,02FV.Volucella bombylans,1,,
03APH.Acyrthosiphon pisum,03APH.Acyrthosiphon pisum,1,,
03APH.Aphid species 1,03APH.Aphid species 1,1,,
03APH.Aphis fabae,03APH.Aphis fabae,1,,
03APH.Aphis galiiscabri,03APH.Aphis galiiscabri,1,,
03APH.Aphis rumicis,03APH.Aphis rumicis,1,,
03APH.Aphis urticae,03APH.Aphis urticae,1,,
03APH.Brachycaudus helichrysii,03APH.Brachycaudus helichrysii,1,,
03APH.Capitophorus elaeagnii,03APH.Capitophorus elaeagnii,1,,
03APH.Cavariella aegopodii,03APH.Cavariella aegopodii,1,,
03APH.Cryptomyzus korschelti,03APH.Cryptomyzus korschelti,1,,
03APH.Dysaphis species 1,03APH.Dysaphis species 1,1,,
03APH.Hyperomyzus lactucae,03APH.Hyperomyzus lactucae,1,,
03APH.Lipaphys erysimi,03APH.Lipaphys erysimi,1,,
03APH.Macrosiphum funestum,03APH.Macrosiphum funestum,1,,
03APH.Metopolophium dihrodum,03APH.Metopolophium dihrodum,1,,
03APH.Microlophium carnosum,03APH.Microlophium carnosum,1,,
03APH.Myzocallis coryli,03APH.Myzocallis coryli,1,,
03APH.Myzus persicae,03APH.Myzus persicae,1,,
03APH.Nasonvoia ribisnigri,03APH.Nasonvoia ribisnigri,1,,
03APH.Phorodon humuli,03APH.Phorodon humuli,1,,
03APH.Sipha maydis,03APH.Sipha maydis,1,,
03APH.Sitobion avenae,03APH.Sitobion avenae,1,,
03APH.Sitobion fragariae,03APH.Sitobion fragariae,1,,
03APH.Therioaphis trifoli,03APH.Therioaphis trifoli,1,,
03APH.Tubaphis ranunculina,03APH.Tubaphis ranunculina,1,,
03APH.Uroleucon aeneum,03APH.Uroleucon aeneum,1,,
03APH.Uroleucon cirsii,03APH.Uroleucon cirsii,1,,
03APH.Uroleucon sonchi,03APH.Uroleucon sonchi,1,,
04PRIMARYPARA.Aphidius ervi,04PRIMARYPARA.Aphidius ervi,1,,
04PRIMARYPARA.Aphidius funebris,04PRIMARYPARA.Aphidius funebris,1,,
04PRIMARYPARA.Aphidius matricariae,04PRIMARYPARA.Aphidius matricariae,1,,
04PRIMARYPARA.Aphidius picipes?,04PRIMARYPARA.Aphidius picipes?,1,,
04PRIMARYPARA.Aphidius rhopalosiphi?,04PRIMARYPARA.Aphidius rhopalosiphi?,1,,
04PRIMARYPARA.Ephedrus plagiator,04PRIMARYPARA.Ephedrus plagiator,1,,
04PRIMARYPARA.Praon dorsale?,04PRIMARYPARA.Praon dorsale?,1,,
04PRIMARYPARA.Praon exoletum?,04PRIMARYPARA.Praon exoletum?,1,,
04PRIMARYPARA.Praon sp nr flavinode,04PRIMARYPARA.Praon sp nr flavinode,1,,
04PRIMARYPARA.Praon volucre,04PRIMARYPARA.Praon volucre,1,,
04PRIMARYPARA.Trioxys B,04PRIMARYPARA.Trioxys B,1,,
05SECONDARYPARA.Alloxysta victrix,05SECONDARYPARA.Alloxysta victrix,1,,
05SECONDARYPARA.Asaphes suspensus,05SECONDARYPARA.Asaphes suspensus,1,,
05SECONDARYPARA.Asaphes vulgaris,05SECONDARYPARA.Asaphes vulgaris,1,,
05SECONDARYPARA.Coruna clavata,05SECONDARYPARA.Coruna clavata,1,,
05SECONDARYPARA.Dendrocerus aphidum,05SECONDARYPARA.Dendrocerus aphidum,1,,
05SECONDARYPARA.Dendrocerus carpenteri,05SECONDARYPARA.Dendrocerus carpenteri,1,,
05SECONDARYPARA.Pachyneuron sp,05SECONDARYPARA.Pachyneuron sp,1,,
06MINERPARA.Achrysocharoides acerianus,06MINERPARA.Achrysocharoides acerianus,1,,
06MINERPARA.Achrysocharoides atys,06MINERPARA.Achrysocharoides atys,1,,
06MINERPARA.Achrysocharoides butus,06MINERPARA.Achrysocharoides butus,1,,
06MINERPARA.Achrysocharoides latreillei,06MINERPARA.Achrysocharoides latreillei,1,,
06MINERPARA.Adelius sp,06MINERPARA.Adelius sp,1,,
06MINERPARA.Adelurola florimela,06MINERPARA.Adelurola florimela,1,,
06MINERPARA.Alysiinae sp,06MINERPARA.Alysiinae sp,1,,
06MINERPARA.Anagrus sp A,06MINERPARA.Anagrus sp A,1,,
06MINERPARA.Anagrus sp B,06MINERPARA.Anagrus sp B,1,,
06MINERPARA.Anagrus sp C,06MINERPARA.Anagrus sp C,1,,
06MINERPARA.Apanteles circumscriptus,06MINERPARA.Apanteles circumscriptus,1,,
06MINERPARA.Aphanogmus microneurus,06MINERPARA.Aphanogmus microneurus,1,,
06MINERPARA.Aphanogmus sp,06MINERPARA.Aphanogmus sp,1,,
06MINERPARA.Apodesmia A,06MINERPARA.Apodesmia A,1,,
06MINERPARA.Apodesmia curvata,06MINERPARA.Apodesmia curvata,1,,
06MINERPARA.Apodesmia irregularis,06MINERPARA.Apodesmia irregularis,1,,
06MINERPARA.Apodesmia ocellata,06MINERPARA.Apodesmia ocellata,1,,
06MINERPARA.Apodesmia rufipes,06MINERPARA.Apodesmia rufipes,1,,
06MINERPARA.Apodesmia similis,06MINERPARA.Apodesmia similis,1,,
06MINERPARA.Asaphes suspensus,06MINERPARA.Asaphes suspensus,1,,
06MINERPARA.Ascogaster varipes,06MINERPARA.Ascogaster varipes,1,,
06MINERPARA.Bracon sp,06MINERPARA.Bracon sp,1,,
06MINERPARA.Campoplex sp,06MINERPARA.Campoplex sp,1,,
06MINERPARA.Chelonus scabrosus,06MINERPARA.Chelonus scabrosus,1,,
06MINERPARA.Chelonus sp,06MINERPARA.Chelonus sp,1,,
06MINERPARA.Chelonus sp aff rimatus,06MINERPARA.Chelonus sp aff rimatus,1,,
06MINERPARA.Chorebus A,06MINERPARA.Chorebus A,1,,
06MINERPARA.Chorebus amasis,06MINERPARA.Chorebus amasis,1,,
06MINERPARA.Chorebus aphantus,06MINERPARA.Chorebus aphantus,1,,
06MINERPARA.Chorebus B,06MINERPARA.Chorebus B,1,,
06MINERPARA.Chorebus C,06MINERPARA.Chorebus C,1,,
06MINERPARA.Chorebus E,06MINERPARA.Chorebus E,1,,
06MINERPARA.Chorebus fallaciosae,06MINERPARA.Chorebus fallaciosae,1,,
06MINERPARA.Chorebus lateralis,06MINERPARA.Chorebus lateralis,1,,
06MINERPARA.Chorebus leptogaster,06MINERPARA.Chorebus leptogaster,1,,
06MINERPARA.Chorebus tanis,06MINERPARA.Chorebus tanis,1,,
06MINERPARA.Chrysocharis chilo,06MINERPARA.Chrysocharis chilo,1,,
06MINERPARA.Chrysocharis laomedon,06MINERPARA.Chrysocharis laomedon,1,,
06MINERPARA.Chrysocharis orbicularis,06MINERPARA.Chrysocharis orbicularis,1,,
06MINERPARA.Chrysocharis pentheus,06MINERPARA.Chrysocharis pentheus,1,,
06MINERPARA.Chrysocharis polyzo,06MINERPARA.Chrysocharis polyzo,1,,
06MINERPARA.Chrysocharis prodice,06MINERPARA.Chrysocharis prodice,1,,
06MINERPARA.Chrysocharis pubicornis,06MINERPARA.Chrysocharis pubicornis,1,,
06MINERPARA.Chrysocharis viridis,06MINERPARA.Chrysocharis viridis,1,,
06MINERPARA.Cirrospilus diallus,06MINERPARA.Cirrospilus diallus,1,,
06MINERPARA.Cirrospilus lyncus,06MINERPARA.Cirrospilus lyncus,1,,
06MINERPARA.Cirrospilus vittatus,06MINERPARA.Cirrospilus vittatus,1,,
06MINERPARA.Colastes braconius,06MINERPARA.Colastes braconius,1,,
06MINERPARA.Colastes sp aff braconius,06MINERPARA.Colastes sp aff braconius,1,,
06MINERPARA.Coloneura (ate),06MINERPARA.Coloneura (ate),1,,
06MINERPARA.Cyrtogaster vulgaris,06MINERPARA.Cyrtogaster vulgaris,1,,
06MINERPARA.Dacnusa adducta,06MINERPARA.Dacnusa adducta,1,,
06MINERPARA.Dacnusa areolaris,06MINERPARA.Dacnusa areolaris,1,,
06MINERPARA.Dacnusa laevipectus,06MINERPARA.Dacnusa laevipectus,1,,
06MINERPARA.Dacnusa macrospila,06MINERPARA.Dacnusa macrospila,1,,
06MINERPARA.Dacnusa maculipes/confinis,06MINERPARA.Dacnusa maculipes/confinis,1,,
06MINERPARA.Dacnusa tarsalis,06MINERPARA.Dacnusa tarsalis,1,,
06MINERPARA.Dacnusa temula,06MINERPARA.Dacnusa temula,1,,
06MINERPARA.Dapsilarthra rufiventris,06MINERPARA.Dapsilarthra rufiventris,1,,
06MINERPARA.Desmiostoma parvulum,06MINERPARA.Desmiostoma parvulum,1,,
06MINERPARA.Diadegma crataegi,06MINERPARA.Diadegma crataegi,1,,
06MINERPARA.Diglyphus chabrias,06MINERPARA.Diglyphus chabrias,1,,
06MINERPARA.Diglyphus isaea,06MINERPARA.Diglyphus isaea,1,,
06MINERPARA.Epiclerus temenus,06MINERPARA.Epiclerus temenus,1,,
06MINERPARA.Eulophinae sp,06MINERPARA.Eulophinae sp,1,,
06MINERPARA.Exotela cyclogaster,06MINERPARA.Exotela cyclogaster,1,,
06MINERPARA.Exotela flavicoxa,06MINERPARA.Exotela flavicoxa,1,,
06MINERPARA.Exotela gilvipes,06MINERPARA.Exotela gilvipes,1,,
06MINERPARA.Exotela spinifer,06MINERPARA.Exotela spinifer,1,,
06MINERPARA.Forsterella sp,06MINERPARA.Forsterella sp,1,,
06MINERPARA.Gelis anthracinus,06MINERPARA.Gelis anthracinus,1,,
06MINERPARA.Gelis bicolor,06MINERPARA.Gelis bicolor,1,,
06MINERPARA.Hemiptarsenus dropion,06MINERPARA.Hemiptarsenus dropion,1,,
06MINERPARA.Hemiptarsenus fulvicollis,06MINERPARA.Hemiptarsenus fulvicollis,1,,
06MINERPARA.Hemiptarsenus unguicellus,06MINERPARA.Hemiptarsenus unguicellus,1,,
06MINERPARA.Ionympha carne,06MINERPARA.Ionympha carne,1,,
06MINERPARA.Microgastrinae sp,06MINERPARA.Microgastrinae sp,1,,
06MINERPARA.Miscogaster hortensis,06MINERPARA.Miscogaster hortensis,1,,
06MINERPARA.Miscogaster maculata,06MINERPARA.Miscogaster maculata,1,,
06MINERPARA.Opiinae sp,06MINERPARA.Opiinae sp,1,,
06MINERPARA.Opius s.s.,06MINERPARA.Opius s.s.,1,,
06MINERPARA.Opius s.s. lugens,06MINERPARA.Opius s.s. lugens,1,,
06MINERPARA.Opius sp,06MINERPARA.Opius sp,1,,
06MINERPARA.Pediobius acantha,06MINERPARA.Pediobius acantha,1,,
06MINERPARA.Pediobius saulius,06MINERPARA.Pediobius saulius,1,,
06MINERPARA.Phaedrotoma exigua,06MINERPARA.Phaedrotoma exigua,1,,
06MINERPARA.Phaedrotoma variegata,06MINERPARA.Phaedrotoma variegata,1,,
06MINERPARA.Pnigalio agraules,06MINERPARA.Pnigalio agraules,1,,
06MINERPARA.Pnigalio soemius,06MINERPARA.Pnigalio soemius,1,,
06MINERPARA.Seladerma diffine,06MINERPARA.Seladerma diffine,1,,
06MINERPARA.Seladerma tarsale,06MINERPARA.Seladerma tarsale,1,,
06MINERPARA.Sympiesis gordius,06MINERPARA.Sympiesis gordius,1,,
06MINERPARA.Sympiesis sericeicornis,06MINERPARA.Sympiesis sericeicornis,1,,
06MINERPARA.Synopeas rhanis,06MINERPARA.Synopeas rhanis,1,,
06MINERPARA.Torymus sp,06MINERPARA.Torymus sp,1,,
06MINERPARA.Trioxys A,06MINERPARA.Trioxys A,1,,
07SEEDINVERT.Blastodacna hellerella,07SEEDINVERT.Blastodacna hellerella,1,,
07SEEDINVERT.Bruchidius varius,07SEEDINVERT.Bruchidius varius,1,,
07SEEDINVERT.Bruchophagus gibbus,07SEEDINVERT.Bruchophagus gibbus,1,,
07SEEDINVERT.Curtonotus aulicus,07SEEDINVERT.Curtonotus aulicus,1,,
07SEEDINVERT.Olibrus aeneus,07SEEDINVERT.Olibrus aeneus,1,,
07SEEDINVERT.Oxystoma pomonae,07SEEDINVERT.Oxystoma pomonae,1,,
07SEEDINVERT.Protapion apricans,07SEEDINVERT.Protapion apricans,1,,
07SEEDINVERT.Protapion assimile,07SEEDINVERT.Protapion assimile,1,,
07SEEDINVERT.Protapion fulvipes,07SEEDINVERT.Protapion fulvipes,1,,
07SEEDINVERT.Protapion nigritarse,07SEEDINVERT.Protapion nigritarse,1,,
07SEEDINVERT.Protapion trifolii,07SEEDINVERT.Protapion trifolii,1,,
07SEEDINVERT.Protapion varipes,07SEEDINVERT.Protapion varipes,1,,
07SEEDINVERT.Rhinocyllus conicus,07SEEDINVERT.Rhinocyllus conicus,1,,
07SEEDINVERT.Sitona lineatus,07SEEDINVERT.Sitona lineatus,1,,
07SEEDINVERT.Sitona sulcifrons,07SEEDINVERT.Sitona sulcifrons,1,,
07SEEDINVERT.Terellia longicauda,07SEEDINVERT.Terellia longicauda,1,,
07SEEDINVERT.Terellia ruficauda,07SEEDINVERT.Terellia ruficauda,1,,
07SEEDINVERT.Terellia serratulae,07SEEDINVERT.Terellia serratulae,1,,
07SEEDINVERT.Urophora stylata,07SEEDINVERT.Urophora stylata,1,,
08BIRD.Alauda arvensis,08BIRD.Alauda arvensis,1,,
08BIRD.Alectoris rufa,08BIRD.Alectoris rufa,1,,
08BIRD.Carduelis cannabina,08BIRD.Carduelis cannabina,1,,
08BIRD.Carduelis carduelis,08BIRD.Carduelis carduelis,1,,
08BIRD.Carduelis chloris,08BIRD.Carduelis chloris,1,,
08BIRD.Columba palumbus,08BIRD.Columba palumbus,1,,
08BIRD.Corvus frugilegus,08BIRD.Corvus frugilegus,1,,
08BIRD.Corvus monedula,08BIRD.Corvus monedula,1,,
08BIRD.Emberiza citrinella,08BIRD.Emberiza citrinella,1,,
08BIRD.Fringilla coelebs,08BIRD.Fringilla coelebs,1,,
08BIRD.Passer domesticus,08BIRD.Passer domesticus,1,,
08BIRD.Streptopelia decaocto,08BIRD.Streptopelia decaocto,1,,
09MAMMAL.Apodemus.flavicollis,09MAMMAL.Apodemus.flavicollis,1,,
09MAMMAL.Apodemus.sylvaticus,09MAMMAL.Apodemus.sylvaticus,1,,
09MAMMAL.Micromys.minutus,09MAMMAL.Micromys.minutus,1,,
09MAMMAL.Myodes.glareolus,09MAMMAL.Myodes.glareolus,1,,
10BEE.Andrena dorsata,10BEE.Andrena dorsata,1,,
10BEE.Andrena minutula,10BEE.Andrena minutula,1,,
10BEE.Apis mellifera,10BEE.Apis mellifera,1,,
10BEE.Bombus hortorum,10BEE.Bombus hortorum,1,,
10BEE.Bombus lapidarius,10BEE.Bombus lapidarius,1,,
10BEE.Bombus pascuorum,10BEE.Bombus pascuorum,1,,
10BEE.Bombus pratorum,10BEE.Bombus pratorum,1,,
10BEE.Bombus terrestris,10BEE.Bombus terrestris,1,,
10BEE.Bombus vestalis,10BEE.Bombus vestalis,1,,
10BEE.Hylaeus communis,10BEE.Hylaeus communis,1,,
10BEE.Hylaeus hyalinatus,10BEE.Hylaeus hyalinatus,1,,
10BEE.Lasioglossum sp,10BEE.Lasioglossum sp,1,,
11HOV.Baccha elongate,11HOV.Baccha elongate,1,,
11HOV.Cheilosia albitarsis,11HOV.Cheilosia albitarsis,1,,
11HOV.Cheilosia honesta,11HOV.Cheilosia honesta,1,,
11HOV.Cheilosia illustrata,11HOV.Cheilosia illustrata,1,,
11HOV.Cheilosia pagana,11HOV.Cheilosia pagana,1,,
11HOV.Cheilosia proxima,11HOV.Cheilosia proxima,1,,
11HOV.Cheilosia proxima group sp. D,11HOV.Cheilosia proxima group sp. D,1,,
11HOV.Chrysotoxum bicinctum,11HOV.Chrysotoxum bicinctum,1,,
11HOV.Episyrphus balteatus,11HOV.Episyrphus balteatus,1,,
11HOV.Eristalis arbustorum,11HOV.Eristalis arbustorum,1,,
11HOV.Eristalis pertinax,11HOV.Eristalis pertinax,1,,
11HOV.Eristalis tenax,11HOV.Eristalis tenax,1,,
11HOV.Eupeodes corollae,11HOV.Eupeodes corollae,1,,
11HOV.Eupeodes luniger,11HOV.Eupeodes luniger,1,,
11HOV.Helophilus pendulus,11HOV.Helophilus pendulus,1,,
11HOV.Helophilus trivittatus,11HOV.Helophilus trivittatus,1,,
11HOV.Melangyna sp,11HOV.Melangyna sp,1,,
11HOV.Melanostoma mellinum,11HOV.Melanostoma mellinum,1,,
11HOV.Melanostoma scalare,11HOV.Melanostoma scalare,1,,
11HOV.Melanostoma sp,11HOV.Melanostoma sp,1,,
11HOV.Metasyrphus luniger,11HOV.Metasyrphus luniger,1,,
11HOV.Neoascia podagrica,11HOV.Neoascia podagrica,1,,
11HOV.Pipiza noctiluca,11HOV.Pipiza noctiluca,1,,
11HOV.Platycheirus albimanus,11HOV.Platycheirus albimanus,1,,
11HOV.Platycheirus clypeatus,11HOV.Platycheirus clypeatus,1,,
11HOV.Platycheirus manicatus,11HOV.Platycheirus manicatus,1,,
11HOV.Platycheirus nielseni,11HOV.Platycheirus nielseni,1,,
11HOV.Platycheirus peltatus,11HOV.Platycheirus peltatus,1,,
11HOV.Platycheirus scutatus,11HOV.Platycheirus scutatus,1,,
11HOV.Platycheirus sp,11HOV.Platycheirus sp,1,,
11HOV.Rhingia campestris,11HOV.Rhingia campestris,1,,
11HOV.Sphaerophoria menthastri,11HOV.Sphaerophoria menthastri,1,,
11HOV.Sphaerophoria rueppellii,11HOV.Sphaerophoria rueppellii,1,,
11HOV.Sphaerophoria scripta,11HOV.Sphaerophoria scripta,1,,
11HOV.Sphaerophoria sp,11HOV.Sphaerophoria sp,1,,
11HOV.Syritta pipiens,11HOV.Syritta pipiens,1,,
11HOV.Syrphus ribesii,11HOV.Syrphus ribesii,1,,
11HOV.Volucella bombylans,11HOV.Volucella bombylans,1,,
12BFLY.Comma,12BFLY.Comma,1,,
12BFLY.Common blue,12BFLY.Common blue,1,,
12BFLY.Gatekeeper,12BFLY.Gatekeeper,1,,
12BFLY.Green-veined White,12BFLY.Green-veined White,1,,
12BFLY.Large Skipper,12BFLY.Large Skipper,1,,
12BFLY.Large White,12BFLY.Large White,1,,
12BFLY.Meadow Brown,12BFLY.Meadow Brown,1,,
12BFLY.Painted Lady,12BFLY.Painted Lady,1,,
12BFLY.Peacock,12BFLY.Peacock,1,,
12BFLY.Red Admiral,12BFLY.Red Admiral,1,,
12BFLY.Ringlet,12BFLY.Ringlet,1,,
12BFLY.Small copper,12BFLY.Small copper,1,,
12BFLY.Small Skipper,12BFLY.Small Skipper,1,,
12BFLY.Small tortoiseshell,12BFLY.Small tortoiseshell,1,,
12BFLY.Small white,12BFLY.Small white,1,,
12BFLY.Speckled wood,12BFLY.Speckled wood,1,,
13SFPARA.Aprostocetus sp,13SFPARA.Aprostocetus sp,1,,
13SFPARA.Bracon immutator,13SFPARA.Bracon immutator,1,,
13SFPARA.Bracon osculator,13SFPARA.Bracon osculator,1,,
13SFPARA.Bracon praecox,13SFPARA.Bracon praecox,1,,
13SFPARA.Crataepus marbis,13SFPARA.Crataepus marbis,1,,
13SFPARA.Eurytoma sp A,13SFPARA.Eurytoma sp A,1,,
13SFPARA.Eurytoma sp B,13SFPARA.Eurytoma sp B,1,,
13SFPARA.Mesopolobus incultus,13SFPARA.Mesopolobus incultus,1,,
13SFPARA.Pterandrophysalis levantina,13SFPARA.Pterandrophysalis levantina,1,,
13SFPARA.Pteromalus albipennis,13SFPARA.Pteromalus albipennis,1,,
13SFPARA.Pteromalus beryllii,13SFPARA.Pteromalus beryllii,1,,
13SFPARA.Pteromalus elevatus,13SFPARA.Pteromalus elevatus,1,,
13SFPARA.Pteromalus sequester-group,13SFPARA.Pteromalus sequester-group,1,,
13SFPARA.Spintherus dubius,13SFPARA.Spintherus dubius,1,,
13SFPARA.Triaspis floricola,13SFPARA.Triaspis floricola,1,,
13SFPARA.Trichomalus campestris,13SFPARA.Trichomalus campestris,1,,
13SFPARA.Trichomalus rufinus,13SFPARA.Trichomalus rufinus,1,,
14FLEA.Amalaraeus penicilliger mustelae,14FLEA.Amalaraeus penicilliger mustelae,1,,
14FLEA.Ctenophthalmus nobilis vulgaris,14FLEA.Ctenophthalmus nobilis vulgaris,1,,
14FLEA.Hystrichopsylla talpae talpae,14FLEA.Hystrichopsylla talpae talpae,1,,
14FLEA.Ixodes trianguliceps,14FLEA.Ixodes trianguliceps,1,,
14FLEA.Megabothris turbidus,14FLEA.Megabothris turbidus,1,,
14FLEA.Nosopsyllus fasciatus,14FLEA.Nosopsyllus fasciatus,1,,
14FLEA.Palaeopsylla minor,14FLEA.Palaeopsylla minor,1,,
14FLEA.Palaeopsylla soricis soricis,14FLEA.Palaeopsylla soricis soricis,1,,
15FVOTHER.Agriotes pallidulus,15FVOTHER.Agriotes pallidulus,1,,
15FVOTHER.Alysiinae sp,15FVOTHER.Alysiinae sp,1,,
15FVOTHER.Anapausis soluta,15FVOTHER.Anapausis soluta,1,,
15FVOTHER.Anaspis maculata,15FVOTHER.Anaspis maculata,1,,
15FVOTHER.Anaspis pulicaria,15FVOTHER.Anaspis pulicaria,1,,
15FVOTHER.Anthocomus fasciatus,15FVOTHER.Anthocomus fasciatus,1,,
15FVOTHER.Anthomyia liturata,15FVOTHER.Anthomyia liturata,1,,
15FVOTHER.Anthomyia pluvialis,15FVOTHER.Anthomyia pluvialis,1,,
15FVOTHER.Anthomyza gracilis,15FVOTHER.Anthomyza gracilis,1,,
15FVOTHER.Anthophila fabriciana,15FVOTHER.Anthophila fabriciana,1,,
15FVOTHER.Aprostocetus sp,15FVOTHER.Aprostocetus sp,1,,
15FVOTHER.Asecodes coronis,15FVOTHER.Asecodes coronis,1,,
15FVOTHER.Authonomus rubi,15FVOTHER.Authonomus rubi,1,,
15FVOTHER.Azelia cilipes,15FVOTHER.Azelia cilipes,1,,
15FVOTHER.Azelia zetterstedtii,15FVOTHER.Azelia zetterstedtii,1,,
15FVOTHER.Bellardia pandia,15FVOTHER.Bellardia pandia,1,,
15FVOTHER.Bicellaria vana,15FVOTHER.Bicellaria vana,1,,
15FVOTHER.Bicellaria varia,15FVOTHER.Bicellaria varia,1,,
15FVOTHER.Botanophila fugax,15FVOTHER.Botanophila fugax,1,,
15FVOTHER.Botanophila striolata,15FVOTHER.Botanophila striolata,1,,
15FVOTHER.Brachypterus urticae,15FVOTHER.Brachypterus urticae,1,,
15FVOTHER.Bracon sp,15FVOTHER.Bracon sp,1,,
15FVOTHER.Bruchus rufimanus,15FVOTHER.Bruchus rufimanus,1,,
15FVOTHER.Byturus tomentosus,15FVOTHER.Byturus tomentosus,1,,
15FVOTHER.Calliphora vicina,15FVOTHER.Calliphora vicina,1,,
15FVOTHER.Calliphora vomitoria,15FVOTHER.Calliphora vomitoria,1,,
15FVOTHER.Cantharis decipiens,15FVOTHER.Cantharis decipiens,1,,
15FVOTHER.Cantharis lateralis,15FVOTHER.Cantharis lateralis,1,,
15FVOTHER.Cantharis nigra,15FVOTHER.Cantharis nigra,1,,
15FVOTHER.Cecidomyiidae sp,15FVOTHER.Cecidomyiidae sp,1,,
15FVOTHER.Centrorhynchus obstrictus,15FVOTHER.Centrorhynchus obstrictus,1,,
15FVOTHER.Cephus pygmaeus,15FVOTHER.Cephus pygmaeus,1,,
15FVOTHER.Ceraphron trissacantha,15FVOTHER.Ceraphron trissacantha,1,,
15FVOTHER.Cetema elongata,15FVOTHER.Cetema elongata,1,,
15FVOTHER.Chloromyia formosa,15FVOTHER.Chloromyia formosa,1,,
15FVOTHER.Chlorops hypostigma,15FVOTHER.Chlorops hypostigma,1,,
15FVOTHER.Chlorops pumilionis,15FVOTHER.Chlorops pumilionis,1,,
15FVOTHER.Chorebus sp,15FVOTHER.Chorebus sp,1,,
15FVOTHER.Chorebus sp nov,15FVOTHER.Chorebus sp nov,1,,
15FVOTHER.Chromatomyia nigra,15FVOTHER.Chromatomyia nigra,1,,
15FVOTHER.Chrysopilus asiliformis,15FVOTHER.Chrysopilus asiliformis,1,,
15FVOTHER.Chrysotus sp,15FVOTHER.Chrysotus sp,1,,
15FVOTHER.Coccinella septempunctata,15FVOTHER.Coccinella septempunctata,1,,
15FVOTHER.Coenosia tigrina,15FVOTHER.Coenosia tigrina,1,,
15FVOTHER.Copromyza similes,15FVOTHER.Copromyza similes,1,,
15FVOTHER.Crossopalpus sp,15FVOTHER.Crossopalpus sp,1,,
15FVOTHER.Dacnusa (maculipes),15FVOTHER.Dacnusa (maculipes),1,,
15FVOTHER.Delia sp,15FVOTHER.Delia sp,1,,
15FVOTHER.Demetrias atricapillus,15FVOTHER.Demetrias atricapillus,1,,
15FVOTHER.Desmometopa sp,15FVOTHER.Desmometopa sp,1,,
15FVOTHER.Dicraeus tibialis,15FVOTHER.Dicraeus tibialis,1,,
15FVOTHER.Dicraeus vagans,15FVOTHER.Dicraeus vagans,1,,
15FVOTHER.Dilophus febrilis,15FVOTHER.Dilophus febrilis,1,,
15FVOTHER.Diospilus capito,15FVOTHER.Diospilus capito,1,,
15FVOTHER.Diplonevra sp,15FVOTHER.Diplonevra sp,1,,
15FVOTHER.Dolerus haematodes,15FVOTHER.Dolerus haematodes,1,,
15FVOTHER.Dolichopus festivus,15FVOTHER.Dolichopus festivus,1,,
15FVOTHER.Dolichopus ungulatus,15FVOTHER.Dolichopus ungulatus,1,,
15FVOTHER.Ectemnius cephalotes,15FVOTHER.Ectemnius cephalotes,1,,
15FVOTHER.Empis (Xanthempis) sp,15FVOTHER.Empis (Xanthempis) sp,1,,
15FVOTHER.Empis caudatula,15FVOTHER.Empis caudatula,1,,
15FVOTHER.Empis chioptera,15FVOTHER.Empis chioptera,1,,
15FVOTHER.Empis livida,15FVOTHER.Empis livida,1,,
15FVOTHER.Empis nigripes,15FVOTHER.Empis nigripes,1,,
15FVOTHER.Empis nuntia,15FVOTHER.Empis nuntia,1,,
15FVOTHER.Endasys sp,15FVOTHER.Endasys sp,1,,
15FVOTHER.Epuraea melanocephala,15FVOTHER.Epuraea melanocephala,1,,
15FVOTHER.Eriothrix rufomaculata,15FVOTHER.Eriothrix rufomaculata,1,,
15FVOTHER.Eudasyphora cyanella,15FVOTHER.Eudasyphora cyanella,1,,
15FVOTHER.Fannia serena,15FVOTHER.Fannia serena,1,,
15FVOTHER.Fannia sp,15FVOTHER.Fannia sp,1,,
